customer_id,customer_name,gender,age,email,phone,city,state,signup_date,customer_segment
CUST017826,Ansh Cherian,Female,55,bhagatkashvi@example.org,0858148593,Nagpur,Madhya Pradesh,2023-01-20 16:35:59.154671,Regular
CUST017827,Diya Sandhu,male,40,vivaanbains@example.com,8296918746,Chandigarh,Andhra Pradesh,2023-01-20 17:35:59.154671,Inactive
CUST017828,Samar Luthra,,38,jack66@example.org,+912612940,Pune,Punjab,2023-01-20 18:35:59.154671,VIP
CUST017829,Krishna Sathe,,68,chandertriveni@example.com,+918132228,Vadodara,Telangana,2023-01-20 19:35:59.154671,New
CUST017830,Vritti Borde,Female,41,raagini13@example.net,5142019701,Ahmedabad,Uttar Pradesh,2023-01-20 20:35:59.154671,VIP
CUST017831,Devika Gour,Unknown,49,banjeetkara@example.org,0009502639,Ahmedabad,Tamil Nadu,2023-01-20 21:35:59.154671,Inactive
CUST017832,Ekiya Sundaram,Male,62,lsankaran@example.net,+917843776,Pune,Kerala,2023-01-20 22:35:59.154671,VIP
CUST017833,Chasmum Sarna,Male,22,gaurisharma@example.org,3001807444,Ahmedabad,Gujarat,2023-01-20 23:35:59.154671,Inactive
CUST017834,Charan Basu,F,50,abhimanyu47@example.org,4611780608,Bengaluru,West Bengal,2023-01-21 00:35:59.154671,New
CUST017835,Gaurang Chacko,,61,qgole@example.com,0937174737,Indore,Kerala,2023-01-21 01:35:59.154671,Inactive
CUST017836,Vincent Peri,FEMALE,64,dassazad@example.com,0436670264,Bengaluru,Uttar Pradesh,2023-01-21 02:35:59.154671,Inactive
CUST017837,Theodore Ratti,Male,74,ichawla@example.com,4989192287,Chennai,Bihar,2023-01-21 03:35:59.154671,Inactive
CUST017838,Ikshita Dixit,F,36,reyanshseth@example.net,6495121462,Visakhapatnam,Delhi,2023-01-21 04:35:59.154671,New
CUST017839,Upma Gola,M,51,ishanvi23@example.org,+910295809,Visakhapatnam,Rajasthan,2023-01-21 05:35:59.154671,VIP
CUST017840,Amaira Apte,FEMALE,20,ebhat@example.org,2847947760,Chandigarh,Bihar,2023-01-21 06:35:59.154671,Inactive
CUST017841,Gabriel Pradhan,,56,jeevika44@example.com,7869760531,Pune,Haryana,2023-01-21 07:35:59.154671,VIP
CUST017842,Radha Salvi,Male,-1,mohammedchoudhary@example.com,5749731418,Ahmedabad,Madhya Pradesh,2023-01-21 08:35:59.154671,Regular
CUST017843,Imaran Magar,Unknown,28,hbora@example.net,0122795791,Vadodara,West Bengal,2023-01-21 09:35:59.154671,Regular
CUST017844,Unnati Bhalla,M,77,kaurabdul@example.net,0955830587,Patna,Tamil Nadu,2023-01-21 10:35:59.154671,Regular
CUST017845,Imaran Bhatt,F,27,kamala02@example.net,+916051047,Delhi,Andhra Pradesh,2023-01-21 11:35:59.154671,New
CUST017846,Daksha Dhingra,Male,57,modironith@example.org,+912375697,Noida,Tamil Nadu,2023-01-21 12:35:59.154671,Inactive
CUST017847,Isaiah Vig,,19,xalakluthra@example.com,9531499861,Visakhapatnam,Gujarat,2023-01-21 13:35:59.154671,Inactive
CUST017848,Aahana Contractor,Male,63,qpall@example.org,+918030502,Chennai,Punjab,2023-01-21 14:35:59.154671,Inactive
CUST017849,Libni Nanda,Female,62,urvi04@example.com,0167161553,Delhi,Maharashtra,2023-01-21 15:35:59.154671,Premium
CUST017850,Jacob Soni,M,56,pingleviraj@example.net,7085803402,Chandigarh,Odisha,2023-01-21 16:35:59.154671,Regular
CUST017851,Viraj Ramesh,Male,44,obumb@example.net,2073067267,Patna,Telangana,2023-01-21 17:35:59.154671,New
CUST017852,Pallavi Mody,male,70,abeerchoudhary@example.org,0041731789,Visakhapatnam,Punjab,2023-01-21 18:35:59.154671,VIP
CUST017853,Arya Kapoor,Unknown,26,hardiksom@example.com,0354766501,Hyderabad,Tamil Nadu,2023-01-21 19:35:59.154671,Inactive
CUST017854,Tejas Seshadri,Female,56,farispatil@example.com,+910460196,Jaipur,Bihar,2023-01-21 20:35:59.154671,VIP
CUST017855,Arin Acharya,Female,18,balichristopher@example.org,+919035543,Nagpur,Karnataka,2023-01-21 21:35:59.154671,Inactive
CUST017856,Dalbir Dada,Male,50,waglenitara@example.com,+910106076,Nagpur,Rajasthan,2023-01-21 22:35:59.154671,Regular
CUST017857,Aayush Rout,Unknown,55,zpathak@example.com,+911053076,Lucknow,Delhi,2023-01-21 23:35:59.154671,Regular
CUST017858,Nitesh Golla,Female,74,mohammed86@example.org,0323888948,Ahmedabad,Bihar,2023-01-22 00:35:59.154671,Premium
CUST017859,Anika Keer,FEMALE,50,pavani40@example.org,0343557624,Noida,Rajasthan,2023-01-22 01:35:59.154671,Premium
CUST017860,Leena Palan,M,65,sawhneyoviya@example.org,+915385919,Surat,Kerala,2023-01-22 02:35:59.154671,Inactive
CUST017861,Dipta Buch,FEMALE,20,harshilmenon@example.net,0663840761,Nagpur,Madhya Pradesh,2023-01-22 03:35:59.154671,VIP
CUST017862,Vidhi Tella,F,49,desaidayamai@example.com,0899777635,Noida,Gujarat,2023-01-22 04:35:59.154671,Premium
CUST017863,Eshana Bhattacharyya,FEMALE,30,krishnamurthyurmi@example.org,7495323776,Surat,West Bengal,2023-01-22 05:35:59.154671,New
CUST017864,Isaiah Pal,Unknown,38,aradhana50@example.net,+911244537,Noida,Karnataka,2023-01-22 06:35:59.154671,Regular
CUST017865,William Rattan,male,21,pushtikulkarni@example.com,0830816477,Bhopal,Maharashtra,2023-01-22 07:35:59.154671,VIP
CUST017866,Tanay Madan,Female,34,hrajan@example.org,2854915887,Kochi,Telangana,2023-01-22 08:35:59.154671,Inactive
CUST017867,Aahana Walla,Unknown,59,hardik41@example.org,0022840719,Ahmedabad,Delhi,2023-01-22 09:35:59.154671,Inactive
CUST017868,Ayush Mander,Female,21,zaid46@example.org,2872746197,Patna,Odisha,2023-01-22 10:35:59.154671,Regular
CUST017869,Chandran Vohra,,37,jainanda@example.net,1382316424,Visakhapatnam,Tamil Nadu,2023-01-22 11:35:59.154671,VIP
CUST017870,Ekaraj Bandi,male,76,rdash@example.org,+919463239,Kolkata,Rajasthan,2023-01-22 12:35:59.154671,New
CUST017871,Omaja Nanda,Female,29,owenbatra@example.com,0238870653,Bhopal,Kerala,2023-01-22 13:35:59.154671,Inactive
CUST017872,Girik Wason,FEMALE,43,jmerchant@example.org,0377801771,Lucknow,Rajasthan,2023-01-22 14:35:59.154671,Regular
CUST017873,Raghav Halder,,62,duttisaac@example.org,+911017944,Kolkata,Rajasthan,2023-01-22 15:35:59.154671,Premium
CUST017874,Mitali Singhal,,53,sahotajoshua@example.net,+913651283,Bengaluru,Tamil Nadu,2023-01-22 16:35:59.154671,Regular
CUST017875,Lopa Rajan,F,33,qushi59@example.org,9147754884,Nagpur,Karnataka,2023-01-22 17:35:59.154671,Regular
CUST017876,Anay Khanna,,68,suhanisalvi@example.org,0911717360,Hyderabad,Kerala,2023-01-22 18:35:59.154671,Premium
CUST017877,Sanya Palan,,24,mekhala91@example.org,0988174030,Chandigarh,Bihar,2023-01-22 19:35:59.154671,New
CUST017878,Gayathri Bala,Male,50,rchad@example.net,0707859997,Kolkata,Gujarat,2023-01-22 20:35:59.154671,Regular
CUST017879,Arunima Bail,male,250,ssuri@example.org,0329407014,Ahmedabad,Delhi,2023-01-22 21:35:59.154671,Regular
CUST017880,Darpan Prashad,FEMALE,19,ekbalchad@example.com,+916043610,Jaipur,Kerala,2023-01-22 22:35:59.154671,Regular
CUST017881,Imaran Bhandari,Unknown,50,januja82@example.org,2169778205,Chandigarh,Delhi,2023-01-22 23:35:59.154671,VIP
CUST017882,Riya Prashad,FEMALE,31,hemalbhasin@example.org,+918144493,Vadodara,Bihar,2023-01-23 00:35:59.154671,Inactive
CUST017883,Guneet Badami,FEMALE,250,nkibe@example.com,0105749456,Bengaluru,Rajasthan,2023-01-23 01:35:59.154671,VIP
CUST017884,Nicholas Bal,Male,54,pkashyap@example.net,0969023871,Ahmedabad,Gujarat,2023-01-23 02:35:59.154671,Regular
CUST017885,Falguni Kale,M,44,zayanvasa@example.net,8785097787,Pune,Tamil Nadu,2023-01-23 03:35:59.154671,Regular
CUST017886,Bimala Magar,Female,64,lyogi@example.org,9123681272,Indore,Andhra Pradesh,2023-01-23 04:35:59.154671,Premium
CUST017887,Ishanvi Walia,Female,59,yug06@example.org,+912410383,Ahmedabad,Punjab,2023-01-23 05:35:59.154671,Premium
CUST017888,Raghav Chada,Unknown,38,neha01@example.com,+915411574,Pune,Haryana,2023-01-23 06:35:59.154671,VIP
CUST017889,Radhika Rajan,,19,michaelsavant@example.net,2032234910,Nagpur,Tamil Nadu,2023-01-23 07:35:59.154671,Regular
CUST017890,Aahana Korpal,F,60,ysangha@example.com,0970285607,Bhopal,Rajasthan,2023-01-23 08:35:59.154671,Premium
CUST017891,Turvi Uppal,Unknown,33,chandalekha@example.net,+915403579,Nagpur,Delhi,2023-01-23 09:35:59.154671,Premium
CUST017892,Manbir Roy,M,36,tamannabhalla@example.org,5089642375,Surat,Rajasthan,2023-01-23 10:35:59.154671,New
CUST017893,Abhimanyu Singh,Female,21,victorsarna@example.org,0514658810,Visakhapatnam,Madhya Pradesh,2023-01-23 11:35:59.154671,New
CUST017894,William Goda,F,27,sakshamwali@example.com,+918256694,Vadodara,West Bengal,2023-01-23 12:35:59.154671,Regular
CUST017895,Faris Shetty,Unknown,71,riyabaria@example.com,6116809974,Mumbai,Madhya Pradesh,2023-01-23 13:35:59.154671,Premium
CUST017896,Tejas Bajaj,F,39,madhav85@example.org,8827691861,Kolkata,Odisha,2023-01-23 14:35:59.154671,VIP
CUST017897,Jai Shetty,FEMALE,29,falguni94@example.net,0099323319,Noida,Kerala,2023-01-23 15:35:59.154671,Inactive
CUST017898,Kabir Krish,male,19,khalsaaadhya@example.net,+912167704,Bhopal,Bihar,2023-01-23 16:35:59.154671,VIP
CUST017899,Eta Nayak,FEMALE,19,aroraaryan@example.com,+917418505,Pune,Uttar Pradesh,2023-01-23 17:35:59.154671,Regular
CUST017900,Frado Dada,Male,58,nikita48@example.com,5351786466,Nagpur,Tamil Nadu,2023-01-23 18:35:59.154671,Inactive
CUST017901,Ria Sheth,,61,eesha41@example.org,+914610572,Kolkata,Tamil Nadu,2023-01-23 19:35:59.154671,VIP
CUST017902,Guneet Patil,Female,51,sreddy@example.org,0594719982,Patna,Punjab,2023-01-23 20:35:59.154671,VIP
CUST017903,Ayushman Sengupta,F,35,dubechameli@example.com,+915493006,Indore,Delhi,2023-01-23 21:35:59.154671,Inactive
CUST017904,Deepa Date,Unknown,33,dakshboase@example.org,+918377845,Chandigarh,Madhya Pradesh,2023-01-23 22:35:59.154671,New
CUST017905,Lopa Sidhu,,36,aditya91@example.com,0586024831,Chennai,Karnataka,2023-01-23 23:35:59.154671,VIP
CUST017906,Anirudh Bhat,male,64,darshshetty@example.com,4719109516,Kochi,Karnataka,2023-01-24 00:35:59.154671,Regular
CUST017907,Liam Pai,Unknown,42,kdeshmukh@example.org,5304515189,Visakhapatnam,Karnataka,2023-01-24 01:35:59.154671,VIP
CUST017908,Nisha Mutti,Female,47,ekapad54@example.com,0022570127,Nagpur,West Bengal,2023-01-24 02:35:59.154671,Premium
CUST017909,George Gour,F,65,subramanianayushman@example.net,0319263327,Kolkata,Haryana,2023-01-24 03:35:59.154671,VIP
CUST017910,Aahana Misra,F,23,mitraharsh@example.com,1234287991,Jaipur,Rajasthan,2023-01-24 04:35:59.154671,VIP
CUST017911,Charvi Sastry,FEMALE,44,christopherprabhu@example.org,0821712553,Patna,Karnataka,2023-01-24 05:35:59.154671,VIP
CUST017912,Gagan Raman,male,32,borahpavani@example.net,0804016660,Lucknow,Karnataka,2023-01-24 06:35:59.154671,Regular
CUST017913,Aachal Badami,male,48,brarom@example.org,0021136737,Surat,Kerala,2023-01-24 07:35:59.154671,VIP
CUST017914,Aishani Bala,Female,61,jbakshi@example.com,,Mumbai,Haryana,2023-01-24 08:35:59.154671,Regular
CUST017915,Gaurika Mitter,F,39,ysubramaniam@example.net,0093116083,Delhi,Andhra Pradesh,2023-01-24 09:35:59.154671,Regular
CUST017916,Deepa Sami,,29,gaganmand@example.net,+915512023,Jaipur,Gujarat,2023-01-24 10:35:59.154671,VIP
CUST017917,Kavya Dhillon,male,27,azad84@example.net,5286401127,Kolkata,Bihar,2023-01-24 11:35:59.154671,VIP
CUST017918,Oviya Palla,male,38,tjani@example.net,+912763212,Lucknow,Gujarat,2023-01-24 12:35:59.154671,VIP
CUST017919,Tanmayi Kalla,Unknown,64,ekalinga03@example.org,+918413101,Kochi,Rajasthan,2023-01-24 13:35:59.154671,VIP
CUST017920,Tanvi Raval,Female,72,mayadada@example.net,5039032945,Mumbai,Uttar Pradesh,2023-01-24 14:35:59.154671,Regular
CUST017921,Neelima Sunder,FEMALE,76,omahajan@example.net,6951810556,Chennai,Kerala,2023-01-24 15:35:59.154671,Regular
CUST017922,Max Kunda,Unknown,48,goelbalendra@example.com,3224804218,Bhopal,Haryana,2023-01-24 16:35:59.154671,VIP
CUST017923,Qabil Atwal,Unknown,53,loyalhardik@example.com,2617374699,Patna,Haryana,2023-01-24 17:35:59.154671,Regular
CUST017924,Hemang Nagi,M,80,ftak@example.org,0647147666,Visakhapatnam,Tamil Nadu,2023-01-24 18:35:59.154671,Premium
CUST017925,Wakeeta Andra,Male,27,darikabadal@example.net,2653161479,Bhopal,Kerala,2023-01-24 19:35:59.154671,New
CUST017926,Idika Bhatti,M,75,gautam04@example.org,0045357069,Delhi,Bihar,2023-01-24 20:35:59.154671,Inactive
CUST017927,Karan Mall,male,36,patelharini@example.org,2251299686,Lucknow,Tamil Nadu,2023-01-24 21:35:59.154671,New
CUST017928,Dalbir Solanki,F,40,ntalwar@example.org,0174835492,Nagpur,Kerala,2023-01-24 22:35:59.154671,New
CUST017929,Vivaan Sarin,Male,63,sethmekhala@example.org,0786652854,Kochi,Karnataka,2023-01-24 23:35:59.154671,Inactive
CUST017930,Falak Basak,Male,27,eshanaanne@example.org,2942080363,Patna,Uttar Pradesh,2023-01-25 00:35:59.154671,VIP
CUST017931,Yasti Bava,F,66,rattagagan@example.org,9575560582,Bengaluru,Gujarat,2023-01-25 01:35:59.154671,New
CUST017932,Liam Dhingra,Male,71,sachdevsamar@example.com,9241720409,Kochi,Punjab,2023-01-25 02:35:59.154671,VIP
CUST017933,Jagdish Sahota,F,78,anmol39@example.net,+915891871,Ahmedabad,Delhi,2023-01-25 03:35:59.154671,VIP
CUST017934,Onveer Jhaveri,Male,76,vaggarwal@example.org,+919421192,Ahmedabad,Madhya Pradesh,2023-01-25 04:35:59.154671,Premium
CUST017935,Ishita Gole,Unknown,44,xsrinivas@example.com,+917919586,Ahmedabad,Andhra Pradesh,2023-01-25 05:35:59.154671,Regular
CUST017936,Aarav Chad,,60,ghoshmitesh@example.net,2801217333,Kolkata,Bihar,2023-01-25 06:35:59.154671,Inactive
CUST017937,Sara Ghose,Female,67,zinallad@example.com,0412592329,Kolkata,Karnataka,2023-01-25 07:35:59.154671,Inactive
CUST017938,Hemal Nayak,Female,19,ayaan36@example.org,+917763554,Hyderabad,Gujarat,2023-01-25 08:35:59.154671,Inactive
CUST017939,Samar Datta,M,28,yashica00@example.org,4032989079,Chennai,Karnataka,2023-01-25 09:35:59.154671,Regular
CUST017940,Guneet Gupta,Unknown,25,mitalidas@example.com,0742462557,Kolkata,Haryana,2023-01-25 10:35:59.154671,Inactive
CUST017941,Abha Deshpande,Male,36,msem@example.net,+913822541,Surat,Kerala,2023-01-25 11:35:59.154671,New
CUST017942,Abdul Butala,FEMALE,74,hgoyal@example.com,0754677378,Delhi,Rajasthan,2023-01-25 12:35:59.154671,Inactive
CUST017943,Tanay Jain,F,33,znaidu@example.org,0266020680,Bhopal,Rajasthan,2023-01-25 13:35:59.154671,Premium
CUST017944,Dakshesh Behl,Unknown,21,xsura@example.org,+915810612,Nagpur,Rajasthan,2023-01-25 14:35:59.154671,VIP
CUST017945,Ekta Kapoor,Male,31,thakerdayita@example.com,3570274355,Chandigarh,Delhi,2023-01-25 15:35:59.154671,VIP
CUST017946,Anya Rastogi,Female,39,routriya@example.org,0374390592,Lucknow,Madhya Pradesh,2023-01-25 16:35:59.154671,Premium
CUST017947,Dayamai Badal,Female,34,desaideepa@example.net,+915231761,Lucknow,Karnataka,2023-01-25 17:35:59.154671,Regular
CUST017948,Girindra Pradhan,F,60,deepapal@example.com,1346516007,Pune,Uttar Pradesh,2023-01-25 18:35:59.154671,Regular
CUST017949,Viraj Chowdhury,FEMALE,80,krishnamurthyansh@example.org,+919467267,Chandigarh,Haryana,2023-01-25 19:35:59.154671,Inactive
CUST017950,Harini Raval,Male,75,darsh11@example.net,2977229807,Vadodara,Karnataka,2023-01-25 20:35:59.154671,Inactive
CUST017951,Yashica Kannan,Male,43,dsrinivasan@example.com,0322415304,Delhi,Gujarat,2023-01-25 21:35:59.154671,New
CUST017952,Oeshi Goel,FEMALE,52,meghadevan@example.net,0970692219,Noida,Haryana,2023-01-25 22:35:59.154671,VIP
CUST017953,Harinakshi Hans,FEMALE,53,riya85@example.org,0309375593,Kochi,Madhya Pradesh,2023-01-25 23:35:59.154671,Inactive
CUST017954,Yashodhara Kuruvilla,FEMALE,70,brijeshprabhakar@example.net,2705137553,Noida,Haryana,2023-01-26 00:35:59.154671,Premium
CUST017955,Wazir Radhakrishnan,Female,62,singhjackson@example.net,+919805305,Nagpur,Maharashtra,2023-01-26 01:35:59.154671,Regular
CUST017956,Matthew Choudhry,F,66,adweta23@example.net,0305472708,Chandigarh,Kerala,2023-01-26 02:35:59.154671,Inactive
CUST017957,Mason Sachdeva,Unknown,47,jpandey@example.com,0918871399,Kochi,West Bengal,2023-01-26 03:35:59.154671,Regular
CUST017958,Januja Verma,,69,uvirk@example.org,0351188765,Bengaluru,Haryana,2023-01-26 04:35:59.154671,VIP
CUST017959,Dev Radhakrishnan,FEMALE,38,jsrivastava@example.org,0998682609,Ahmedabad,West Bengal,2023-01-26 05:35:59.154671,New
CUST017960,Rishi Kadakia,F,37,jpanchal@example.com,+917886643,Hyderabad,Odisha,2023-01-26 06:35:59.154671,Regular
CUST017961,Sarthak Deo,M,59,jack92@example.com,+911311850,Surat,Bihar,2023-01-26 07:35:59.154671,Regular
CUST017962,Gopal Saraf,Male,300,dhillonabdul@example.org,0653842177,Delhi,Uttar Pradesh,2023-01-26 08:35:59.154671,Inactive
CUST017963,Unnati Aggarwal,Male,72,biswaszayan@example.org,4675785295,Patna,Karnataka,2023-01-26 09:35:59.154671,Inactive
CUST017964,Yauvani Dugal,,73,vedalad@example.com,0774926811,Noida,Madhya Pradesh,2023-01-26 10:35:59.154671,VIP
CUST017965,Gaurika Nayar,,29,sarasalvi@example.net,4974076616,Vadodara,Delhi,2023-01-26 11:35:59.154671,New
CUST017966,Adya Chahal,male,25,yamini96@example.com,+910303754,Chennai,Tamil Nadu,2023-01-26 12:35:59.154671,Inactive
CUST017967,Jhalak Chaudhry,M,52,lekha38@example.org,0893361759,Chennai,Rajasthan,2023-01-26 13:35:59.154671,New
CUST017968,Hemang Halder,Unknown,46,dayamai49@example.com,2006851044,Pune,Haryana,2023-01-26 14:35:59.154671,New
CUST017969,Bina Aurora,,70,patlasaumya@example.org,1114322091,Indore,Kerala,2023-01-26 15:35:59.154671,Inactive
CUST017970,Upasna Bora,FEMALE,59,ranveerbhavsar@example.com,7698163031,Kolkata,Gujarat,2023-01-26 16:35:59.154671,Regular
CUST017971,Amaira Oommen,FEMALE,80,anirudh64@example.net,2407967804,Chennai,Punjab,2023-01-26 17:35:59.154671,Premium
CUST017972,Urvashi Sarkar,Unknown,73,mukherjeehenry@example.org,+916117822,Indore,Maharashtra,2023-01-26 18:35:59.154671,VIP
CUST017973,Krisha Dora,Female,24,ekballanka@example.net,9089686935,Chennai,Haryana,2023-01-26 19:35:59.154671,New
CUST017974,Saksham Roy,M,79,dakshbakshi@example.net,5726911502,Pune,Uttar Pradesh,2023-01-26 20:35:59.154671,Regular
CUST017975,Harshil Chaudry,FEMALE,74,pchauhan@example.com,+912224475,Jaipur,Madhya Pradesh,2023-01-26 21:35:59.154671,New
CUST017976,Jason Deshpande,,78,robert59@example.com,0797431375,Mumbai,West Bengal,2023-01-26 22:35:59.154671,Inactive
CUST017977,Vedant Mody,male,27,krishnachad@example.com,9968681097,Bengaluru,Delhi,2023-01-26 23:35:59.154671,VIP
CUST017978,Varsha Loyal,F,56,omajabera@example.org,+911347877,Mumbai,Maharashtra,2023-01-27 00:35:59.154671,VIP
CUST017979,Sai Oak,Male,67,falgunikaul@example.net,+918842085,Delhi,Tamil Nadu,2023-01-27 01:35:59.154671,Regular
CUST017980,Hemangini Gera,M,37,vanya16@example.org,2611593344,Chandigarh,Gujarat,2023-01-27 02:35:59.154671,New
CUST017981,Abdul Batta,Male,45,azad11@example.org,9164745782,Lucknow,Uttar Pradesh,2023-01-27 03:35:59.154671,Regular
CUST017982,Qasim Master,F,31,behlayaan@example.org,0134690636,Kochi,Tamil Nadu,2023-01-27 04:35:59.154671,Inactive
CUST017983,Kai Kashyap,M,29,ssubramaniam@example.org,+912134591,Nagpur,Gujarat,2023-01-27 05:35:59.154671,Premium
CUST017984,Gavin Rau,,25,lalarjun@example.net,+916260883,Mumbai,Gujarat,2023-01-27 06:35:59.154671,Inactive
CUST017985,Deepa Kari,F,74,imaran71@example.com,+917975218,Bhopal,Uttar Pradesh,2023-01-27 07:35:59.154671,New
CUST017986,Reyansh Parekh,FEMALE,24,anvi65@example.com,0578800424,Noida,Uttar Pradesh,2023-01-27 08:35:59.154671,Premium
CUST017987,Siya Dutta,Unknown,22,rkala@example.org,8575613864,Bengaluru,Karnataka,2023-01-27 09:35:59.154671,Premium
CUST017988,Dominic Biswas,FEMALE,18,rnaik@example.com,,Jaipur,Telangana,2023-01-27 10:35:59.154671,Premium
CUST017989,Kiaan Edwin,,64,buchosha@example.com,+919285328,Hyderabad,Haryana,2023-01-27 11:35:59.154671,Inactive
CUST017990,Abhiram Kala,Unknown,26,kiaanpal@example.org,0149927897,Kochi,Punjab,2023-01-27 12:35:59.154671,New
CUST017991,Oviya Sinha,FEMALE,300,kakarmanan@example.com,0377162638,Patna,Haryana,2023-01-27 13:35:59.154671,Premium
CUST017992,Aahana Dass,F,71,sarrafbarkha@example.org,3382644019,Hyderabad,Punjab,2023-01-27 14:35:59.154671,Regular
CUST017993,Jackson Chander,F,35,raghavwagle@example.net,1033473885,Jaipur,Kerala,2023-01-27 15:35:59.154671,Premium
CUST017994,Yatan Borde,F,60,radhaom@example.com,5457422565,Pune,Gujarat,2023-01-27 16:35:59.154671,Inactive
CUST017995,Faras Baria,Male,59,tanay08@example.org,0514591071,Patna,Haryana,2023-01-27 17:35:59.154671,Regular
CUST017996,Azaan Lala,,27,aarnavsem@example.com,6384182261,Kochi,Odisha,2023-01-27 18:35:59.154671,New
CUST017997,Balendra Bava,F,67,azadsidhu@example.org,2193561650,Delhi,Bihar,2023-01-27 19:35:59.154671,New
CUST017998,Quincy Batra,FEMALE,250,zilmil74@example.org,+917457661,Kochi,Haryana,2023-01-27 20:35:59.154671,Inactive
CUST017999,Harini Ram,male,18,gmand@example.org,0010696695,Mumbai,Uttar Pradesh,2023-01-27 21:35:59.154671,Premium
CUST018000,Nandini Pal,,77,netra71@example.org,+911143960,Nagpur,Odisha,2023-01-27 22:35:59.154671,New
CUST018001,Ansh Iyer,F,37,jairajjani@example.net,9344010918,Kolkata,Haryana,2023-01-27 23:35:59.154671,VIP
CUST018002,Shivansh Sodhi,male,75,karansami@example.org,0689212757,Delhi,Karnataka,2023-01-28 00:35:59.154671,Premium
CUST018003,Krishna Sharaf,Unknown,250,sahotaprisha@example.org,5750123033,Pune,Odisha,2023-01-28 01:35:59.154671,Regular
CUST018004,Qadim Anand,FEMALE,46,abhiram53@example.org,6073599876,Vadodara,Rajasthan,2023-01-28 02:35:59.154671,Inactive
CUST018005,Harini Kala,F,19,leenadyal@example.com,+918510789,Delhi,Haryana,2023-01-28 03:35:59.154671,Inactive
CUST018006,Damyanti Loyal,Male,300,adweta46@example.com,0185940613,Hyderabad,Karnataka,2023-01-28 04:35:59.154671,Regular
CUST018007,Vyanjana Rout,Male,28,kbera@example.net,0160384518,Ahmedabad,Rajasthan,2023-01-28 05:35:59.154671,Premium
CUST018008,Ishanvi Shere,Unknown,42,chandresh59@example.net,8168925275,Mumbai,Delhi,2023-01-28 06:35:59.154671,Regular
CUST018009,Mohini Murty,male,51,mchaudhuri@example.net,0435464855,Jaipur,Delhi,2023-01-28 07:35:59.154671,Regular
CUST018010,Tanay Pandey,Female,76,fkapoor@example.org,1688180343,Kochi,Uttar Pradesh,2023-01-28 08:35:59.154671,VIP
CUST018011,Harish Kunda,Male,58,bhargavatara@example.com,6023093343,Visakhapatnam,Telangana,2023-01-28 09:35:59.154671,Regular
CUST018012,Warinder Bora,,18,indali88@example.net,7910439727,Vadodara,Gujarat,2023-01-28 10:35:59.154671,Inactive
CUST018013,Chakrika Oommen,Male,79,kamyawalia@example.com,0889011494,Kochi,Bihar,2023-01-28 11:35:59.154671,New
CUST018014,Aashi Setty,Male,72,ekajabhardwaj@example.org,6359626692,Kolkata,Maharashtra,2023-01-28 12:35:59.154671,Premium
CUST018015,Dominic Bose,FEMALE,48,jasonkhosla@example.com,0663568358,Patna,Madhya Pradesh,2023-01-28 13:35:59.154671,New
CUST018016,Bahadurjit Upadhyay,Male,55,kadewarjas@example.org,3366947591,Kochi,Maharashtra,2023-01-28 14:35:59.154671,Regular
CUST018017,Udyati Dara,M,39,amaira82@example.org,0773437315,Patna,Haryana,2023-01-28 15:35:59.154671,Regular
CUST018018,Maanav Gade,F,19,nagyvarenya@example.org,3385794664,Lucknow,Maharashtra,2023-01-28 16:35:59.154671,VIP
CUST018019,Amaira Madan,Unknown,64,jeremiah30@example.org,+915364077,Jaipur,Odisha,2023-01-28 17:35:59.154671,Inactive
CUST018020,Arya Setty,Male,18,owen80@example.net,0165932776,Kolkata,Uttar Pradesh,2023-01-28 18:35:59.154671,Premium
CUST018021,Daksha Vohra,Female,75,ekantikaoommen@example.com,+914414910,Delhi,Rajasthan,2023-01-28 19:35:59.154671,Regular
CUST018022,Megha Mukherjee,,73,fsarna@example.org,0165189755,Visakhapatnam,Tamil Nadu,2023-01-28 20:35:59.154671,Inactive
CUST018023,Falguni Buch,Female,41,tarak03@example.org,+910851575,Nagpur,Punjab,2023-01-28 21:35:59.154671,New
CUST018024,Peter Dalal,Male,67,rattafrederick@example.org,+911611763,Visakhapatnam,Maharashtra,2023-01-28 22:35:59.154671,Premium
CUST018025,Ubika Dey,Male,53,kmishra@example.net,0059241535,Kolkata,Madhya Pradesh,2023-01-28 23:35:59.154671,Premium
CUST018026,Aahana Deo,M,78,bhattomkaar@example.com,+916449079,Kochi,Karnataka,2023-01-29 00:35:59.154671,VIP
CUST018027,Christopher Srinivasan,Male,62,hemang60@example.net,0874561113,Delhi,Karnataka,2023-01-29 01:35:59.154671,Inactive
CUST018028,Theodore Jain,Male,53,opadmanabhan@example.org,+912085392,Visakhapatnam,Andhra Pradesh,2023-01-29 02:35:59.154671,Premium
CUST018029,Anamika Kaur,F,64,kalabarad@example.net,+913712615,Surat,Maharashtra,2023-01-29 03:35:59.154671,New
CUST018030,Ridhi Rau,Female,51,vivaangour@example.net,8518694032,Kolkata,Haryana,2023-01-29 04:35:59.154671,New
CUST018031,Mekhala D’Alia,M,300,vedhika65@example.net,+916624379,Delhi,Gujarat,2023-01-29 05:35:59.154671,Regular
CUST018032,Siddharth Pandey,Female,26,jagvisrinivas@example.net,0070173065,Patna,Delhi,2023-01-29 06:35:59.154671,Regular
